OSMZ,2015-09-12,01:00,2.3245448756235803
PITR,2015-09-12,01:00,2.3004114305192167
POTS,2015-09-12,01:00,2.3472725129500884
POZN,2015-09-12,01:00,2.3345903498858993
PPIL,2015-09-12,01:00,2.3306019916902727
PROS,2015-09-12,01:00,2.2926444369523864
PRZM,2015-09-12,01:00,2.2999706154419677
RADM,2015-09-12,01:00,2.3093034402696007
REDZ,2015-09-12,01:00,2.3356692326756185
RWMZ,2015-09-12,01:00,2.3189323598314338
RYKI,2015-09-12,01:00,2.316407103723768
SIDZ,2015-09-12,01:00,2.322520887513903
SIED,2015-09-12,01:00,2.3193374812319845
SIPC,2015-09-12,01:00,2.32403017479113
SOCH,2015-09-12,01:00,2.3357903369715767
SOKL,2015-09-12,01:00,2.3277210233665504
STRG,2015-09-12,01:00,2.3325999798834176
SWIB,2015-09-12,01:00,2.3274160778274364
SWKI,2015-09-12,01:00,2.3298261551211965
SZE2,2015-09-12,01:00,2.3138664232574544
TABG,2015-09-12,01:00,2.317228452229851
TAR1,2015-09-12,01:00,2.28573935392131
TORU,2015-09-12,01:00,2.3327673575037062
TRNW,2015-09-12,01:00,2.2977544587791803
USDL,2015-09-12,01:00,2.2457755120511615
UZHL,2015-09-12,01:00,2.3147813268883013
WAT1,2015-09-12,01:00,2.326098091742232
WLAD,2015-09-12,01:00,2.3605529380040147
WLBR,2015-09-12,01:00,2.2357074181521486
WLOC,2015-09-12,01:00,2.335776946923834
WODZ,2015-09-12,01:00,2.2914126589950765
WRKI,2015-09-12,01:00,2.3375059227091124
WROC,2015-09-12,01:00,2.323036304438757
ZARY,2015-09-12,01:00,2.317268258868647
ZIGR,2015-09-12,01:00,2.311138806834092
ZYWI,2015-09-12,01:00,2.2709686859234077
BART,2015-09-12,02:00,2.358122982999195
BBYS,2015-09-12,02:00,2.2510393841177665
BIAL,2015-09-12,02:00,2.323739896399556
BILG,2015-09-12,02:00,2.3028024925640285
BOGI,2015-09-12,02:00,2.336261186878255
BOGO,2015-09-12,02:00,2.336172685540472
BOR1,2015-09-12,02:00,2.3307420133596533
BPDL,2015-09-12,02:00,2.3190506974189415
BRSK,2015-09-12,02:00,2.331507547808111
BUZD,2015-09-12,02:00,2.2962869995944315
BYDG,2015-09-12,02:00,2.328889749572358
CCHN,2015-09-12,02:00,2.3271453422566557
CFRM,2015-09-12,02:00,2.2742502748050417
CHEL,2015-09-12,02:00,2.309080013330459
CHNO,2015-09-12,02:00,2.3327585750532727
CHOJ,2015-09-12,02:00,2.3122148968572698
CLIB,2015-09-12,02:00,2.2616706491159064
CPAR,2015-09-12,02:00,2.3010272874851725
DRES,2015-09-12,02:00,2.313081227227462
DRWP,2015-09-12,02:00,2.32091187732959
DZIA,2015-09-12,02:00,2.3098712297243336
ELBL,2015-09-12,02:00,2.3540457638062184
GANP,2015-09-12,02:00,2.185131444932104
GDAN,2015-09-12,02:00,2.3521615702829024
GIZY,2015-09-12,02:00,2.3330683790087403
GLOG,2015-09-12,02:00,2.330525906349636
GNIE,2015-09-12,02:00,2.319332599852755
GOLE,2015-09-12,02:00,2.335488270690129
GOPE,2015-09-12,02:00,2.2508742785749054
GRAJ,2015-09-12,02:00,2.3344801471369365
GRUD,2015-09-12,02:00,2.3438019228542877
GWWL,2015-09-12,02:00,2.3368434372835942
HAJN,2015-09-12,02:00,2.330633669698698
HOZD,2015-09-12,02:00,2.2870235348684047
HRUB,2015-09-12,02:00,2.3095241885106415
ILAW,2015-09-12,02:00,2.326700506663569
JLGR,2015-09-12,02:00,2.273011184401566
JOZ2,2015-09-12,02:00,2.32748354438517
JOZE,2015-09-12,02:00,2.3224715073131312
KALI,2015-09-12,02:00,2.337382166025571
KAM1,2015-09-12,02:00,2.345033503969418
KATO,2015-09-12,02:00,2.2832095486382853
KEPN,2015-09-12,02:00,2.303908040867057
KLCE,2015-09-12,02:00,2.277642527164048
KLDZ,2015-09-12,02:00,2.277275425131452
KLOB,2015-09-12,02:00,2.290356699549651
KONI,2015-09-12,02:00,2.3244919813371006
KOSC,2015-09-12,02:00,2.305315095096098
KOSZ,2015-09-12,02:00,2.3386188739567437
KRA1,2015-09-12,02:00,2.2892255630712226
KRAW,2015-09-12,02:00,2.2892255630712204
KROS,2015-09-12,02:00,2.293016284634454
KROT,2015-09-12,02:00,2.318952632888666
KUTN,2015-09-12,02:00,2.3241924036502053
LAMA,2015-09-12,02:00,2.322386673658022
LEGP,2015-09-12,02:00,2.323716354323044
